date,country,new_cases,population,continent,pfv_per_hundred,who_region,week,new_cases_per_100k
7/26/2021,Estonia,730.8571429,1350093,Europe,41.31945,EUR,7/26/2021,54.13383692
7/27/2021,Estonia,816.7142857,1350093,Europe,41.632763,EUR,7/26/2021,60.49318719
7/28/2021,Estonia,902.5714286,1350093,Europe,41.88371,EUR,7/26/2021,66.85253746
7/29/2021,Estonia,,1350093,Europe,42.078136,EUR,7/26/2021,
7/30/2021,Estonia,,1350093,Europe,42.27768,EUR,7/26/2021,
7/31/2021,Estonia,,1350093,Europe,42.3976,EUR,7/26/2021,
8/1/2021,Estonia,1246,1350093,Europe,42.509293,EUR,7/26/2021,92.28993854
8/2/2021,Estonia,1278.285714,1350093,Europe,42.729725,EUR,8/2/2021,94.68130818
8/3/2021,Estonia,1310.571429,1350093,Europe,42.954967,EUR,8/2/2021,97.07267788
8/4/2021,Estonia,1342.857143,1350093,Europe,43.191765,EUR,8/2/2021,99.46404751
8/5/2021,Estonia,,1350093,Europe,43.394936,EUR,8/2/2021,
8/6/2021,Estonia,,1350093,Europe,43.641956,EUR,8/2/2021,
8/7/2021,Estonia,,1350093,Europe,43.77328,EUR,8/2/2021,
8/8/2021,Estonia,1472,1350093,Europe,43.839424,EUR,8/2/2021,109.0295261
8/9/2021,Estonia,1539.142857,1350093,Europe,44.063854,EUR,8/9/2021,114.0027285
8/10/2021,Estonia,1606.285714,1350093,Europe,44.31502,EUR,8/9/2021,118.9759308
8/11/2021,Estonia,1673.428571,1350093,Europe,44.536785,EUR,8/9/2021,123.9491332
8/12/2021,Estonia,,1350093,Europe,44.756176,EUR,8/9/2021,
8/13/2021,Estonia,,1350093,Europe,44.993862,EUR,8/9/2021,
8/14/2021,Estonia,,1350093,Europe,45.18985,EUR,8/9/2021,
8/15/2021,Estonia,1942,1350093,Europe,45.28014,EUR,8/9/2021,143.8419427
8/16/2021,Estonia,1946,1350093,Europe,45.51131,EUR,8/16/2021,144.1382186
8/17/2021,Estonia,1950,1350093,Europe,45.715443,EUR,8/16/2021,144.4344945
8/18/2021,Estonia,1954,1350093,Europe,45.925575,EUR,8/16/2021,144.7307704
8/19/2021,Estonia,,1350093,Europe,46.184376,EUR,8/16/2021,
8/20/2021,Estonia,,1350093,Europe,46.24385,EUR,8/16/2021,
8/21/2021,Estonia,,1350093,Europe,46.345917,EUR,8/16/2021,
8/22/2021,Estonia,1970,1350093,Europe,46.384434,EUR,8/16/2021,145.9158739
8/23/2021,Estonia,2042.285714,1350093,Europe,46.55857,EUR,8/23/2021,151.2700024
8/24/2021,Estonia,2114.571429,1350093,Europe,46.74026,EUR,8/23/2021,156.624131
8/25/2021,Estonia,2186.857143,1350093,Europe,46.940987,EUR,8/23/2021,161.9782595
8/26/2021,Estonia,,1350093,Europe,47.1029,EUR,8/23/2021,
8/27/2021,Estonia,,1350093,Europe,47.30341,EUR,8/23/2021,
8/28/2021,Estonia,,1350093,Europe,47.453102,EUR,8/23/2021,
8/29/2021,Estonia,2476,1350093,Europe,47.62131,EUR,8/23/2021,183.3947735
8/30/2021,Estonia,2465.857143,1350093,Europe,47.8073,EUR,8/30/2021,182.6435026
8/31/2021,Estonia,2455.714286,1350093,Europe,48.080837,EUR,8/30/2021,181.8922316
9/1/2021,Estonia,2445.571429,1350093,Europe,48.194756,EUR,8/30/2021,181.1409606
9/2/2021,Estonia,,1350093,Europe,48.371113,EUR,8/30/2021,
9/3/2021,Estonia,,1350093,Europe,48.540432,EUR,8/30/2021,
9/4/2021,Estonia,,1350093,Europe,48.716793,EUR,8/30/2021,
9/5/2021,Estonia,2405,1350093,Europe,48.86219,EUR,8/30/2021,178.1358766
9/6/2021,Estonia,2486.571429,1350093,Europe,49.067062,EUR,9/6/2021,184.1777884
9/7/2021,Estonia,2568.142857,1350093,Europe,49.262756,EUR,9/6/2021,190.2197002
9/8/2021,Estonia,2649.714286,1350093,Europe,49.44993,EUR,9/6/2021,196.2616121
9/9/2021,Estonia,,1350093,Europe,49.642063,EUR,9/6/2021,
9/10/2021,Estonia,,1350093,Europe,49.84427,EUR,9/6/2021,
9/11/2021,Estonia,,1350093,Europe,49.997593,EUR,9/6/2021,
9/12/2021,Estonia,2976,1350093,Europe,50.121956,EUR,9/6/2021,220.4292593
9/13/2021,Estonia,3016.285714,1350093,Europe,50.340458,EUR,9/13/2021,223.4131807
9/14/2021,Estonia,3056.571429,1350093,Europe,50.580147,EUR,9/13/2021,226.3971022
9/15/2021,Estonia,3096.857143,1350093,Europe,50.802795,EUR,9/13/2021,229.3810236
9/16/2021,Estonia,,1350093,Europe,51.02382,EUR,9/13/2021,
9/17/2021,Estonia,,1350093,Europe,51.25884,EUR,9/13/2021,
9/18/2021,Estonia,,1350093,Europe,51.43853,EUR,9/13/2021,
9/19/2021,Estonia,3258,1350093,Europe,51.543488,EUR,9/13/2021,241.3167093
9/20/2021,Estonia,3333.142857,1350093,Europe,51.73362,EUR,9/20/2021,246.8824634
9/21/2021,Estonia,3408.285714,1350093,Europe,51.97427,EUR,9/20/2021,252.4482176
9/22/2021,Estonia,3483.428571,1350093,Europe,52.213142,EUR,9/20/2021,258.0139717
9/23/2021,Estonia,,1350093,Europe,52.457497,EUR,9/20/2021,
9/24/2021,Estonia,,1350093,Europe,52.726517,EUR,9/20/2021,
9/25/2021,Estonia,,1350093,Europe,52.945908,EUR,9/20/2021,
9/26/2021,Estonia,3784,1350093,Europe,53.074123,EUR,9/20/2021,280.2769883
9/27/2021,Estonia,3953.428571,1350093,Europe,53.175224,EUR,9/27/2021,292.8263883
9/28/2021,Estonia,4122.857143,1350093,Europe,53.37988,EUR,9/27/2021,305.3757884
9/29/2021,Estonia,4292.285714,1350093,Europe,53.54046,EUR,9/27/2021,317.9251884
9/30/2021,Estonia,,1350093,Europe,53.707043,EUR,9/27/2021,
10/1/2021,Estonia,,1350093,Europe,53.843624,EUR,9/27/2021,
10/2/2021,Estonia,,1350093,Europe,53.9768,EUR,9/27/2021,
10/3/2021,Estonia,4970,1350093,Europe,54.014946,EUR,9/27/2021,368.1227886
10/4/2021,Estonia,5182.142857,1350093,Europe,54.11857,EUR,10/4/2021,383.8359918
10/5/2021,Estonia,5394.285714,1350093,Europe,54.24434,EUR,10/4/2021,399.5491951
10/6/2021,Estonia,5606.428571,1350093,Europe,54.36092,EUR,10/4/2021,415.2623983
10/7/2021,Estonia,,1350093,Europe,54.47032,EUR,10/4/2021,
10/8/2021,Estonia,,1350093,Europe,54.594757,EUR,10/4/2021,
10/9/2021,Estonia,,1350093,Europe,54.717712,EUR,10/4/2021,
10/10/2021,Estonia,6455,1350093,Europe,54.78719,EUR,10/4/2021,478.1152113
10/11/2021,Estonia,6675.571429,1350093,Europe,54.88096,EUR,10/11/2021,494.4527102
10/12/2021,Estonia,6896.142857,1350093,Europe,54.991028,EUR,10/11/2021,510.790209
10/13/2021,Estonia,7116.714286,1350093,Europe,55.084797,EUR,10/11/2021,527.1277079
10/14/2021,Estonia,,1350093,Europe,55.18931,EUR,10/11/2021,
10/15/2021,Estonia,,1350093,Europe,55.317894,EUR,10/11/2021,
10/16/2021,Estonia,,1350093,Europe,55.376408,EUR,10/11/2021,
10/17/2021,Estonia,7999,1350093,Europe,55.434998,EUR,10/11/2021,592.4777034
10/18/2021,Estonia,8283.142857,1350093,Europe,55.52773,EUR,10/18/2021,613.5238726
10/19/2021,Estonia,8567.285714,1350093,Europe,55.622612,EUR,10/18/2021,634.5700418
10/20/2021,Estonia,8851.428571,1350093,Europe,55.746456,EUR,10/18/2021,655.616211
10/21/2021,Estonia,,1350093,Europe,55.87467,EUR,10/18/2021,
10/22/2021,Estonia,,1350093,Europe,56.065395,EUR,10/18/2021,
10/23/2021,Estonia,,1350093,Europe,56.16598,EUR,10/18/2021,
10/24/2021,Estonia,9988,1350093,Europe,56.235016,EUR,10/18/2021,739.8008878
10/25/2021,Estonia,10285.28571,1350093,Europe,56.357895,EUR,10/25/2021,761.8205346
10/26/2021,Estonia,10582.57143,1350093,Europe,56.507515,EUR,10/25/2021,783.8401821
10/27/2021,Estonia,10879.85714,1350093,Europe,56.635952,EUR,10/25/2021,805.8598289
10/28/2021,Estonia,,1350093,Europe,56.758163,EUR,10/25/2021,
10/29/2021,Estonia,,1350093,Europe,56.90386,EUR,10/25/2021,
10/30/2021,Estonia,,1350093,Europe,56.980297,EUR,10/25/2021,
10/31/2021,Estonia,12069,1350093,Europe,57.03296,EUR,10/25/2021,893.9384176
11/1/2021,Estonia,10369.57143,1350093,Europe,57.12829,EUR,11/1/2021,768.0634912
11/2/2021,Estonia,8670.142857,1350093,Europe,57.234207,EUR,11/1/2021,642.1885646
11/3/2021,Estonia,6970.714286,1350093,Europe,57.33894,EUR,11/1/2021,516.3136381
11/4/2021,Estonia,,1350093,Europe,57.440414,EUR,11/1/2021,
11/5/2021,Estonia,,1350093,Europe,57.57048,EUR,11/1/2021,
11/6/2021,Estonia,,1350093,Europe,57.623955,EUR,11/1/2021,
11/7/2021,Estonia,173,1350093,Europe,57.66225,EUR,11/1/2021,12.81393208
11/8/2021,Estonia,1109.142857,1350093,Europe,57.736393,EUR,11/8/2021,82.15307071
11/9/2021,Estonia,2045.285714,1350093,Europe,57.81483,EUR,11/8/2021,151.4922094
11/10/2021,Estonia,2981.428571,1350093,Europe,57.89001,EUR,11/8/2021,220.831348
11/11/2021,Estonia,,1350093,Europe,57.957638,EUR,11/8/2021,
11/12/2021,Estonia,,1350093,Europe,58.042374,EUR,11/8/2021,
11/13/2021,Estonia,,1350093,Europe,58.080368,EUR,11/8/2021,
11/14/2021,Estonia,6726,1350093,Europe,58.103035,EUR,11/8/2021,498.1879026
11/15/2021,Estonia,6505.285714,1350093,Europe,58.172585,EUR,11/15/2021,481.8398224
11/16/2021,Estonia,6284.571429,1350093,Europe,58.23821,EUR,11/15/2021,465.4917423
11/17/2021,Estonia,6063.857143,1350093,Europe,58.30391,EUR,11/15/2021,449.1436622
11/18/2021,Estonia,,1350093,Europe,58.374794,EUR,11/15/2021,
11/19/2021,Estonia,,1350093,Europe,58.46805,EUR,11/15/2021,
11/20/2021,Estonia,,1350093,Europe,58.503895,EUR,11/15/2021,
11/21/2021,Estonia,5181,1350093,Europe,58.540115,EUR,11/15/2021,383.7513416
11/22/2021,Estonia,5023.285714,1350093,Europe,58.602703,EUR,11/22/2021,372.0696066
11/23/2021,Estonia,4865.571429,1350093,Europe,58.68055,EUR,11/22/2021,360.3878717
11/24/2021,Estonia,4707.857143,1350093,Europe,58.751656,EUR,11/22/2021,348.7061368
11/25/2021,Estonia,,1350093,Europe,58.826836,EUR,11/22/2021,
11/26/2021,Estonia,,1350093,Europe,58.931053,EUR,11/22/2021,
11/27/2021,Estonia,,1350093,Europe,58.97423,EUR,11/22/2021,
11/28/2021,Estonia,4077,1350093,Europe,58.997345,EUR,11/22/2021,301.979197
11/29/2021,Estonia,3985.571429,1350093,Europe,59.06993,EUR,11/29/2021,295.2071768
11/30/2021,Estonia,3894.142857,1350093,Europe,59.153408,EUR,11/29/2021,288.4351565
12/1/2021,Estonia,3802.714286,1350093,Europe,59.23681,EUR,11/29/2021,281.6631362
12/2/2021,Estonia,,1350093,Europe,59.32221,EUR,11/29/2021,
12/3/2021,Estonia,,1350093,Europe,59.438572,EUR,11/29/2021,
12/4/2021,Estonia,,1350093,Europe,59.49442,EUR,11/29/2021,
12/5/2021,Estonia,3437,1350093,Europe,59.515976,EUR,11/29/2021,254.5750552
12/6/2021,Estonia,3418.142857,1350093,Europe,59.602932,EUR,12/6/2021,253.178326
12/7/2021,Estonia,3399.285714,1350093,Europe,59.707516,EUR,12/6/2021,251.7815968
12/8/2021,Estonia,3380.428571,1350093,Europe,59.80988,EUR,12/6/2021,250.3848676
12/9/2021,Estonia,,1350093,Europe,59.90802,EUR,12/6/2021,
12/10/2021,Estonia,,1350093,Europe,60.04379,EUR,12/6/2021,
12/11/2021,Estonia,,1350093,Europe,60.091564,EUR,12/6/2021,
12/12/2021,Estonia,3305,1350093,Europe,60.1166,EUR,12/6/2021,244.797951
12/13/2021,Estonia,3391.857143,1350093,Europe,60.205925,EUR,12/13/2021,251.2313702
12/14/2021,Estonia,3478.714286,1350093,Europe,60.30444,EUR,12/13/2021,257.6647895
12/15/2021,Estonia,3565.571429,1350093,Europe,60.404358,EUR,12/13/2021,264.0982087
12/16/2021,Estonia,,1350093,Europe,60.500202,EUR,12/13/2021,
12/17/2021,Estonia,,1350093,Europe,60.626785,EUR,12/13/2021,
12/18/2021,Estonia,,1350093,Europe,60.671524,EUR,12/13/2021,
12/19/2021,Estonia,3913,1350093,Europe,60.695152,EUR,12/13/2021,289.8318857
12/20/2021,Estonia,4010.428571,1350093,Europe,60.774036,EUR,12/20/2021,297.0483197
12/21/2021,Estonia,4107.857143,1350093,Europe,60.866695,EUR,12/20/2021,304.2647538
12/22/2021,Estonia,4205.285714,1350093,Europe,60.963875,EUR,12/20/2021,311.4811879
12/23/2021,Estonia,,1350093,Europe,61.004314,EUR,12/20/2021,
12/24/2021,Estonia,,1350093,Europe,61.009502,EUR,12/20/2021,
12/25/2021,Estonia,,1350093,Europe,61.012688,EUR,12/20/2021,
12/26/2021,Estonia,4595,1350093,Europe,61.019352,EUR,12/20/2021,340.3469242
12/27/2021,Estonia,4815.714286,1350093,Europe,61.096977,EUR,12/27/2021,356.6950044
12/28/2021,Estonia,5036.428571,1350093,Europe,61.181046,EUR,12/27/2021,373.0430845
12/29/2021,Estonia,5257.142857,1350093,Europe,61.251114,EUR,12/27/2021,389.3911647
12/30/2021,Estonia,,1350093,Europe,61.30074,EUR,12/27/2021,
12/31/2021,Estonia,,1350093,Europe,61.310146,EUR,12/27/2021,
1/1/2022,Estonia,,1350093,Europe,61.312294,EUR,12/27/2021,
1/2/2022,Estonia,6140,1350093,Europe,61.329033,EUR,12/27/2021,454.7834853
1/3/2022,Estonia,6083.142857,1350093,Europe,61.371105,EUR,1/3/2022,450.5721352
1/4/2022,Estonia,6026.285714,1350093,Europe,61.436657,EUR,1/3/2022,446.3607851
1/5/2022,Estonia,5969.428571,1350093,Europe,61.49169,EUR,1/3/2022,442.149435
1/6/2022,Estonia,,1350093,Europe,61.551685,EUR,1/3/2022,
1/7/2022,Estonia,,1350093,Europe,61.61679,EUR,1/3/2022,
1/8/2022,Estonia,,1350093,Europe,61.64442,EUR,1/3/2022,
1/9/2022,Estonia,5742,1350093,Europe,61.66042,EUR,1/3/2022,425.3040346
1/10/2022,Estonia,7125.142857,1350093,Europe,61.69923,EUR,1/10/2022,527.7520035
1/11/2022,Estonia,8508.285714,1350093,Europe,61.74619,EUR,1/10/2022,630.1999724
1/12/2022,Estonia,9891.428571,1350093,Europe,61.797817,EUR,1/10/2022,732.6479414
1/13/2022,Estonia,,1350093,Europe,61.83989,EUR,1/10/2022,
1/14/2022,Estonia,,1350093,Europe,61.89566,EUR,1/10/2022,
1/15/2022,Estonia,,1350093,Europe,61.92566,EUR,1/10/2022,
1/16/2022,Estonia,15424,1350093,Europe,61.93751,EUR,1/10/2022,1142.439817
1/17/2022,Estonia,17116.14286,1350093,Europe,61.966175,EUR,1/17/2022,1267.775098
1/18/2022,Estonia,18808.28571,1350093,Europe,62.005505,EUR,1/17/2022,1393.110379
1/19/2022,Estonia,20500.42857,1350093,Europe,62.046318,EUR,1/17/2022,1518.44566
1/20/2022,Estonia,,1350093,Europe,62.08017,EUR,1/17/2022,
1/21/2022,Estonia,,1350093,Europe,62.123646,EUR,1/17/2022,
1/22/2022,Estonia,,1350093,Europe,62.14268,EUR,1/17/2022,
1/23/2022,Estonia,27269,1350093,Europe,62.15231,EUR,1/17/2022,2019.786785
1/24/2022,Estonia,29242.71429,1350093,Europe,62.18001,EUR,1/24/2022,2165.977773
1/25/2022,Estonia,31216.42857,1350093,Europe,62.21127,EUR,1/24/2022,2312.168759
1/26/2022,Estonia,33190.14286,1350093,Europe,62.2409,EUR,1/24/2022,2458.359747
1/27/2022,Estonia,,1350093,Europe,62.268673,EUR,1/24/2022,
1/28/2022,Estonia,,1350093,Europe,62.306004,EUR,1/24/2022,
1/29/2022,Estonia,,1350093,Europe,62.32067,EUR,1/24/2022,
1/30/2022,Estonia,41085,1350093,Europe,62.33163,EUR,1/24/2022,3043.123696
1/31/2022,Estonia,42077.28571,1350093,Europe,62.353558,EUR,1/31/2022,3116.621278
2/1/2022,Estonia,43069.57143,1350093,Europe,62.380444,EUR,1/31/2022,3190.118861
2/2/2022,Estonia,44061.85714,1350093,Europe,62.407036,EUR,1/31/2022,3263.616443
2/3/2022,Estonia,,1350093,Europe,62.427032,EUR,1/31/2022,
2/4/2022,Estonia,,1350093,Europe,62.446957,EUR,1/31/2022,
2/5/2022,Estonia,,1350093,Europe,62.454807,EUR,1/31/2022,
2/6/2022,Estonia,48031,1350093,Europe,62.458588,EUR,1/31/2022,3557.606772
2/7/2022,Estonia,46590.42857,1350093,Europe,62.478065,EUR,2/7/2022,3450.905128
2/8/2022,Estonia,45149.85714,1350093,Europe,62.50562,EUR,2/7/2022,3344.203484
2/9/2022,Estonia,43709.28571,1350093,Europe,62.528656,EUR,2/7/2022,3237.50184
2/10/2022,Estonia,,1350093,Europe,62.55132,EUR,2/7/2022,
2/11/2022,Estonia,,1350093,Europe,62.571762,EUR,2/7/2022,
2/12/2022,Estonia,,1350093,Europe,62.577763,EUR,2/7/2022,
2/13/2022,Estonia,37947,1350093,Europe,62.58643,EUR,2/7/2022,2810.695263
2/14/2022,Estonia,38131.57143,1350093,Europe,62.601242,EUR,2/14/2022,2824.366279
2/15/2022,Estonia,38316.14286,1350093,Europe,62.6225,EUR,2/14/2022,2838.037295
2/16/2022,Estonia,38500.71429,1350093,Europe,62.643757,EUR,2/14/2022,2851.708311
2/17/2022,Estonia,,1350093,Europe,62.664944,EUR,2/14/2022,
2/18/2022,Estonia,,1350093,Europe,62.690052,EUR,2/14/2022,
2/19/2022,Estonia,,1350093,Europe,62.70116,EUR,2/14/2022,
2/20/2022,Estonia,39239,1350093,Europe,62.70531,EUR,2/14/2022,2906.392374
2/21/2022,Estonia,38163.71429,1350093,Europe,62.719234,EUR,2/21/2022,2826.747068
2/22/2022,Estonia,37088.42857,1350093,Europe,62.74264,EUR,2/21/2022,2747.10176
2/23/2022,Estonia,36013.14286,1350093,Europe,62.75953,EUR,2/21/2022,2667.456454
2/24/2022,Estonia,,1350093,Europe,62.76175,EUR,2/21/2022,
2/25/2022,Estonia,,1350093,Europe,62.787453,EUR,2/21/2022,
2/26/2022,Estonia,,1350093,Europe,62.794785,EUR,2/21/2022,
2/27/2022,Estonia,31712,1350093,Europe,62.79856,EUR,2/21/2022,2348.875226
2/28/2022,Estonia,30420.42857,1350093,Europe,62.814487,EUR,2/28/2022,2253.209858
3/1/2022,Estonia,29128.85714,1350093,Europe,62.832264,EUR,2/28/2022,2157.544491
3/2/2022,Estonia,27837.28571,1350093,Europe,62.84493,EUR,2/28/2022,2061.879123
3/3/2022,Estonia,,1350093,Europe,62.86004,EUR,2/28/2022,
3/4/2022,Estonia,,1350093,Europe,62.877964,EUR,2/28/2022,
3/5/2022,Estonia,,1350093,Europe,62.882854,EUR,2/28/2022,
3/6/2022,Estonia,22671,1350093,Europe,62.88715,EUR,2/28/2022,1679.217654
3/7/2022,Estonia,21572.71429,1350093,Europe,62.899147,EUR,3/7/2022,1597.868761
3/8/2022,Estonia,20474.42857,1350093,Europe,62.91033,EUR,3/7/2022,1516.519867
3/9/2022,Estonia,19376.14286,1350093,Europe,62.921074,EUR,3/7/2022,1435.170974
3/10/2022,Estonia,,1350093,Europe,62.93285,EUR,3/7/2022,
3/11/2022,Estonia,,1350093,Europe,62.946774,EUR,3/7/2022,
3/12/2022,Estonia,,1350093,Europe,62.95322,EUR,3/7/2022,
3/13/2022,Estonia,14983,1350093,Europe,62.95433,EUR,3/7/2022,1109.775401
3/14/2022,Estonia,14409.28571,1350093,Europe,62.963737,EUR,3/14/2022,1067.280973
3/15/2022,Estonia,13835.57143,1350093,Europe,62.971737,EUR,3/14/2022,1024.786547
3/16/2022,Estonia,13261.85714,1350093,Europe,62.978848,EUR,3/14/2022,982.2921191
3/17/2022,Estonia,,1350093,Europe,62.98433,EUR,3/14/2022,
3/18/2022,Estonia,,1350093,Europe,62.99196,EUR,3/14/2022,
3/19/2022,Estonia,,1350093,Europe,62.997215,EUR,3/14/2022,
3/20/2022,Estonia,10967,1350093,Europe,62.998993,EUR,3/14/2022,812.3144109
3/21/2022,Estonia,10718.28571,1350093,Europe,63.006252,EUR,3/21/2022,793.8923993
3/22/2022,Estonia,10469.57143,1350093,Europe,63.013363,EUR,3/21/2022,775.4703883
3/23/2022,Estonia,10220.85714,1350093,Europe,63.020252,EUR,3/21/2022,757.0483767
3/24/2022,Estonia,,1350093,Europe,63.026176,EUR,3/21/2022,
3/25/2022,Estonia,,1350093,Europe,63.031437,EUR,3/21/2022,
3/26/2022,Estonia,,1350093,Europe,63.033287,EUR,3/21/2022,
3/27/2022,Estonia,9226,1350093,Europe,63.034843,EUR,3/21/2022,683.3603315
3/28/2022,Estonia,8884.428571,1350093,Europe,63.039806,EUR,3/28/2022,658.060487
3/29/2022,Estonia,8542.857143,1350093,Europe,63.045807,EUR,3/28/2022,632.7606426
3/30/2022,Estonia,8201.285714,1350093,Europe,63.05284,EUR,3/28/2022,607.4607982
3/31/2022,Estonia,,1350093,Europe,63.06025,EUR,3/28/2022,
4/1/2022,Estonia,,1350093,Europe,63.064842,EUR,3/28/2022,
4/2/2022,Estonia,,1350093,Europe,63.0661,EUR,3/28/2022,
4/3/2022,Estonia,6835,1350093,Europe,63.06684,EUR,3/28/2022,506.2614205
4/4/2022,Estonia,6599.285714,1350093,Europe,63.071358,EUR,4/4/2022,488.8023058
4/5/2022,Estonia,6363.571429,1350093,Europe,63.076027,EUR,4/4/2022,471.3431911
4/6/2022,Estonia,6127.857143,1350093,Europe,63.080616,EUR,4/4/2022,453.8840764
4/7/2022,Estonia,,1350093,Europe,63.08543,EUR,4/4/2022,
4/8/2022,Estonia,,1350093,Europe,63.08958,EUR,4/4/2022,
4/9/2022,Estonia,,1350093,Europe,63.0918,EUR,4/4/2022,
4/10/2022,Estonia,5185,1350093,Europe,63.09321,EUR,4/4/2022,384.0476175
4/11/2022,Estonia,4921,1350093,Europe,63.09684,EUR,4/11/2022,364.493409
4/12/2022,Estonia,4657,1350093,Europe,63.101654,EUR,4/11/2022,344.9392005
4/13/2022,Estonia,4393,1350093,Europe,63.10728,EUR,4/11/2022,325.384992
4/14/2022,Estonia,,1350093,Europe,63.112614,EUR,4/11/2022,
4/15/2022,Estonia,,1350093,Europe,63.11395,EUR,4/11/2022,
4/16/2022,Estonia,,1350093,Europe,63.1158,EUR,4/11/2022,
4/17/2022,Estonia,3337,1350093,Europe,63.116985,EUR,4/11/2022,247.168158
4/18/2022,Estonia,3254,1350093,Europe,63.122246,EUR,4/18/2022,241.0204334
4/19/2022,Estonia,3171,1350093,Europe,63.127205,EUR,4/18/2022,234.8727088
4/20/2022,Estonia,3088,1350093,Europe,63.132023,EUR,4/18/2022,228.7249841
4/21/2022,Estonia,,1350093,Europe,63.13728,EUR,4/18/2022,
4/22/2022,Estonia,,1350093,Europe,63.14461,EUR,4/18/2022,
4/23/2022,Estonia,,1350093,Europe,63.147354,EUR,4/18/2022,
4/24/2022,Estonia,2756,1350093,Europe,63.14839,EUR,4/18/2022,204.1340856
4/25/2022,Estonia,2653.571429,1350093,Europe,63.152317,EUR,4/25/2022,196.5473067
4/26/2022,Estonia,2551.142857,1350093,Europe,63.156094,EUR,4/25/2022,188.9605277
4/27/2022,Estonia,2448.714286,1350093,Europe,63.160095,EUR,4/25/2022,181.3737488
4/28/2022,Estonia,,1350093,Europe,63.166687,EUR,4/25/2022,
4/29/2022,Estonia,,1350093,Europe,63.171204,EUR,4/25/2022,
4/30/2022,Estonia,,1350093,Europe,63.173943,EUR,4/25/2022,
5/1/2022,Estonia,2039,1350093,Europe,63.176388,EUR,4/25/2022,151.026633
5/2/2022,Estonia,1960.428571,1350093,Europe,63.182537,EUR,5/2/2022,145.206928
5/3/2022,Estonia,1881.857143,1350093,Europe,63.18698,EUR,5/2/2022,139.3872232
5/4/2022,Estonia,1803.285714,1350093,Europe,63.191128,EUR,5/2/2022,133.5675182
5/5/2022,Estonia,,1350093,Europe,63.19646,EUR,5/2/2022,
5/6/2022,Estonia,,1350093,Europe,63.201572,EUR,5/2/2022,
5/7/2022,Estonia,,1350093,Europe,63.204536,EUR,5/2/2022,
5/8/2022,Estonia,1489,1350093,Europe,63.206535,EUR,5/2/2022,110.2886986
5/9/2022,Estonia,1443.857143,1350093,Europe,63.212536,EUR,5/9/2022,106.9450136
5/10/2022,Estonia,1398.714286,1350093,Europe,63.21942,EUR,5/9/2022,103.6013286
5/11/2022,Estonia,1353.571429,1350093,Europe,63.22468,EUR,5/9/2022,100.2576437
5/12/2022,Estonia,,1350093,Europe,63.230755,EUR,5/9/2022,
5/13/2022,Estonia,,1350093,Europe,63.234978,EUR,5/9/2022,
5/14/2022,Estonia,,1350093,Europe,63.236534,EUR,5/9/2022,
5/15/2022,Estonia,1173,1350093,Europe,63.237495,EUR,5/9/2022,86.88290362
5/16/2022,Estonia,1141.571429,1350093,Europe,63.240902,EUR,5/16/2022,84.55502169
5/17/2022,Estonia,1110.142857,1350093,Europe,63.244015,EUR,5/16/2022,82.22713969
5/18/2022,Estonia,1078.714286,1350093,Europe,63.248383,EUR,5/16/2022,79.89925775
5/19/2022,Estonia,,1350093,Europe,63.252235,EUR,5/16/2022,
5/20/2022,Estonia,,1350093,Europe,63.25831,EUR,5/16/2022,
5/21/2022,Estonia,,1350093,Europe,63.260605,EUR,5/16/2022,
5/22/2022,Estonia,953,1350093,Europe,63.261864,EUR,5/16/2022,70.58772988
5/23/2022,Estonia,934.1428571,1350093,Europe,63.266827,EUR,5/23/2022,69.1910007
5/24/2022,Estonia,915.2857143,1350093,Europe,63.26964,EUR,5/23/2022,67.79427153
5/25/2022,Estonia,896.4285714,1350093,Europe,63.272827,EUR,5/23/2022,66.39754235
5/26/2022,Estonia,,1350093,Europe,63.27742,EUR,5/23/2022,
5/27/2022,Estonia,,1350093,Europe,63.282383,EUR,5/23/2022,
5/28/2022,Estonia,,1350093,Europe,63.284306,EUR,5/23/2022,
5/29/2022,Estonia,821,1350093,Europe,63.285194,EUR,5/23/2022,60.81062564
5/30/2022,Estonia,815.2857143,1350093,Europe,63.288456,EUR,5/30/2022,60.38737437
5/31/2022,Estonia,809.5714286,1350093,Europe,63.29238,EUR,5/30/2022,59.96412311
